,headline,date,company
220,Vuelve el optimismo a los siete magníficos,2025-05-16 22:40:37+00:00,MSFT
221,Bolsas de NY avançam; S&P sobe pela 5ª vez seguida e Netflix supera US$ 500 bi,2025-05-16 20:50:30+00:00,MSFT
222,Market Soars: S&P 500 Completes Five-Day Win Streak Amid Trade Optimism,2025-05-16 18:28:52+00:00,MSFT
223,Assessing Microsoft's Performance Against Competitors In Software Industry - Microsoft (NASDAQ:MSFT),2025-05-16 15:00:25+00:00,MSFT
224,US Futures Rise For Fifth Day In A Row As S&P 6000 Looms,2025-05-16 12:23:08+00:00,MSFT
225,Data Storage Corporation (NASDAQ:DTST) Q1 2025 Earnings Call Transcript,2025-05-16 12:19:12+00:00,MSFT
226,Microsoft in focus as Europe seeks feedback after Office-Teams offer (MSFT:NASDAQ),2025-05-16 12:09:43+00:00,MSFT
227,"Rocket Companies Soars 6% In Friday Premarket As Activist Investor ValueAct Reveals New Position, Calls RKT A 'Sleeping Giant' In Early Innings - Amazon.com (NASDAQ:AMZN), Salesforce (NYSE:CRM)",2025-05-16 11:06:13+00:00,MSFT
228,Get Smart: Growth Stocks to Gift to the Next Generation,2025-05-16 09:30:00+00:00,MSFT
229,3 Top Tech Stocks to Buy in May,2025-05-16 07:17:00+00:00,MSFT
230,L’iPhone à 3’500 balles et Powell sous Lexomil,2025-05-16 04:57:09+00:00,MSFT
231,Mixed Performance for U.S. Stock Indices Amid Economic Concerns,2025-05-16 00:30:55+00:00,MSFT
232,Cerebras CEO says chipmaker's 'aspiration' is to hold IPO in 2025,2025-05-15 23:52:42+00:00,MSFT
233,Wall Street fecha em terreno misto após conhecer indicadores económicos,2025-05-15 22:30:19+00:00,MSFT
234,Microsoft Corporation (MSFT) Maintains Bullish Outlook As AI Demand Surges Across Global Segments,2025-05-15 22:03:29+00:00,MSFT
235,Microsoft (MSFT) Sees Strong AI-Driven Growth,2025-05-15 21:58:24+00:00,MSFT
236,Gute Stimmung in New York: Zum Ende des Donnerstagshandels Pluszeichen im NASDAQ 100,2025-05-15 20:32:49+00:00,MSFT
237,"Microsoft remains attractive for long-term investors due to Azure, AI strategy: Evercore",2025-05-15 20:30:49+00:00,MSFT
238,Market Recap: S&P 500 Slips After Three-Day Rally as Investors Await Key Economic Data,2025-05-15 18:01:54+00:00,MSFT
239,Senators are said to renew push to contest Big Tech’s hold on Pentagon deals,2025-05-15 16:44:15+00:00,MSFT
240,Which team’s NFL 2025 schedule release video was the most creative?,2025-05-15 16:30:12+00:00,MSFT
241,"Microsoft Corporation (MSFT) Is Overvalued, Well-Known Investor Says",2025-05-15 16:22:28+00:00,MSFT
243,Nvidia-backed CoreWeave to spend up to $23 billion,2025-05-15 16:09:00+00:00,MSFT
244,Microsoft Rewrites Its OpenAI Deal—And Investors Should Pay Close Attention,2025-05-15 15:50:00+00:00,MSFT
245,Price Over Earnings Overview: Microsoft - Microsoft (NASDAQ:MSFT),2025-05-15 15:00:34+00:00,MSFT
246,Exploring The Competitive Space: Microsoft Versus Industry Peers In Software - Microsoft (NASDAQ:MSFT),2025-05-15 15:00:28+00:00,MSFT
247,Nvidia Scores Big As Trump Brokers Major AI Export Pact With UAE and US Tech Giants,2025-05-15 14:52:57+00:00,MSFT
248,OpenAI's updated restructuring plan provides 'path forward' according to activist group,2025-05-15 14:42:11+00:00,MSFT
249,Prediction: PepsiCo's Dividend Yield Just Peaked at 4.4% Because the Dividend King Stock Is Too Cheap to Ignore,2025-05-15 14:15:00+00:00,MSFT
250,"Enquanto 'Sete Magníficas' se tornaram 'Sete Maléficas', techs latinas entregam retorno de 36% este ano, diz BofA",2025-05-15 13:53:01+00:00,MSFT
251,Morning Brew: Nvidia's AI Chip Deal with UAE and UnitedHealth's Legal Woes,2025-05-15 13:45:47+00:00,MSFT
252,SolarBank to Host Earnings Call Today | SUUN Stock News,2025-05-15 13:24:17+00:00,MSFT
253,Aktien New York Ausblick: Dow und Nasdaq etwas schwächer erwartet,2025-05-15 13:04:10+00:00,MSFT
254,DTST Reports 2025 First Quarter Financial Results and Provides Business Update,2025-05-15 12:46:36+00:00,MSFT
255,"Futures Drop Ahead Of Data Deluge, Powell Speech",2025-05-15 12:15:42+00:00,MSFT
256,"Sapiens Hosts Global Client Conference in Vienna, Empowering Insurers to Lead Market Change | SPNS Stock News",2025-05-15 11:30:25+00:00,MSFT
257,"Jim Cramer Says Gulf Countries Will Become 'Largest Hyperscalers In The World' After Nvidia's 18,000 Blackwell Chip Deal - Alphabet (NASDAQ:GOOG), Amazon.com (NASDAQ:AMZN)",2025-05-15 11:23:14+00:00,MSFT
258,What’s Happening With CoreWeave Stock?,2025-05-15 11:22:57+00:00,MSFT
259,This Is My Top Artificial Intelligence (AI) Chip Stock to Buy in May (Hint: It's Not Nvidia or AMD),2025-05-15 10:30:00+00:00,MSFT
260,Amazon layoffs: 100 jobs cut from teams serving Alexa and Kindle in corporate trim,2025-05-15 09:17:34+00:00,MSFT
261,CoreWeave (CRWV) Faces Market Pressure Despite Strong Revenue Growth,2025-05-15 04:50:18+00:00,MSFT
262,NASDAQ-Aktie Apple macht Meta Konkurrenz: KI-Chips für Smart Glasses wohl bereits in Arbeit,2025-05-14 20:45:00+00:00,MSFT
263,"CoreWeave beats on revenue, reports over 400% growth in first earnings after IPO",2025-05-14 20:27:28+00:00,MSFT
264,NVIDIA Surges on AI Chip Deal; AMD Announces $6 Billion Buyback Plan,2025-05-14 17:30:36+00:00,MSFT
265,Exploring The Competitive Space: Microsoft Versus Industry Peers In Software - Microsoft (NASDAQ:MSFT),2025-05-14 15:00:22+00:00,MSFT
266,Classiq Raises $110 Million in Record Quantum Software Round,2025-05-14 14:50:55+00:00,MSFT
267,3 Top Growth Stocks to Buy and Hold Forever,2025-05-14 13:45:00+00:00,MSFT
268,How To Trade SPY and Top Tech Stocks After a Softer Inflation Print - Microsoft (NASDAQ:MSFT),2025-05-14 13:23:20+00:00,MSFT
269,Trade Deals In Middle East Bring AI Back Into Spotlight,2025-05-14 13:00:31+00:00,MSFT
270,"Peter Schiff Warns Only Major Dollar Decline Or High Tariffs Can Cut US Trade Deficit — But Inflation And Rates Will Soar - Invesco QQQ Trust, Series 1 (NASDAQ:QQQ), SPDR S&P 500 (ARCA:SPY)",2025-05-14 12:41:05+00:00,MSFT
271,Is Microsoft (MSFT) the Best Quantum Computing Stock to Invest in Now?,2025-05-14 12:28:13+00:00,MSFT
272,Futures Rise After Erasing 2025 Loss As Meltup Just Won't Stop,2025-05-14 12:27:43+00:00,MSFT
273,"Nissan To Cut 20,000 Jobs, Shut 7 Plants Globally In Major Restructuring After $4.5 Billion Annual Loss - Microsoft (NASDAQ:MSFT), Nissan Motor Co (OTC:NSANF)",2025-05-14 11:42:48+00:00,MSFT
274,"'Bullish For Nvidia, Tesla, Palantir, Microsoft, Alphabet, Amazon:' AI 'Revolution Is Coming' To The Saudi Kingdom, Says Wedbush's Dan Ives - Alphabet (NASDAQ:GOOG), Amazon.com (NASDAQ:AMZN)",2025-05-14 11:33:22+00:00,MSFT
275,Passwordless Authentication Market Growth & Trends (2024–2034),2025-05-14 10:52:27+00:00,MSFT
276,Microsoft streicht Tausende Jobs: Umstrukturierung betrifft Belegschaft,2025-05-14 09:35:00+00:00,MSFT
277,2 Brilliant Growth Stocks to Buy Now and Hold for the Long Term,2025-05-14 08:15:00+00:00,MSFT
278,"Jensen Huang's Wealth Surges 37% Since 'Liberation Day' Lows As Nvidia Re-Enters $3 Trillion Market Cap Club On Saudi Chip Pact - Microsoft (NASDAQ:MSFT), Apple (NASDAQ:AAPL)",2025-05-14 03:34:35+00:00,MSFT
279,"eToro Set For Nasdaq Debut, Crypto And Stock Trading Platform Announces Upsized IPO Priced At $52 Per Share - Citigroup (NYSE:C)",2025-05-14 03:18:59+00:00,MSFT
280,Market Today: Nvidia Partners with Saudi Arabia for AI Expansion,2025-05-13 22:32:22+00:00,MSFT
281,S&P500 i Nasdaq 100 rosną w tym roku,2025-05-13 22:30:10+00:00,MSFT
282,Marchex Announces First Quarter 2025 Results and New Share Repurchase Program,2025-05-13 22:00:12+00:00,MSFT
283,Aufschläge in New York: NASDAQ Composite zum Handelsende auf grünem Terrain,2025-05-13 20:33:06+00:00,MSFT
284,Inflação anima Wall Street e Nvidia encerra a subir mais de 5%,2025-05-13 20:21:26+00:00,MSFT
285,Microsoft (MSFT) Leads Software Stocks in Market Rally Amid Tariff Uncertainty,2025-05-13 20:20:19+00:00,MSFT
286,Microsoft Reassured The Market That Data Center Growth Remains Strong,2025-05-13 19:47:55+00:00,MSFT
287,Jobabbau bei Microsoft: Tausende Mitarbeiter müssen gehen - NASDAQ-Aktie höher,2025-05-13 19:39:02+00:00,MSFT
288,"S&P 500 turns green for 2025 — plus, Microsoft cuts jobs and Disney rises again",2025-05-13 18:32:18+00:00,MSFT
289,Nvidia jumps back above $3 trillion valuation after announcing chip deal with Saudi Arabia,2025-05-13 17:28:15+00:00,MSFT
290,"Un gain de 6,6% pour le Cac 40 depuis dÃ©but 2025Â : le Journal de la Bourse du 13 mai",2025-05-13 16:26:47+00:00,MSFT
291,Why One Stock Sent the Dow Lower on Tuesday Morning,2025-05-13 16:25:48+00:00,MSFT
292,Microsoft Corporation (MSFT) Reportedly Changing Its Deal With ChatGPT,2025-05-13 16:13:08+00:00,MSFT
294,Microsoft (MSFT) to Cut 3% of Workforce Amid Strategic Shifts,2025-05-13 15:57:04+00:00,MSFT
295,Microsoft: Phenomenal Q3 Bounce-Back Makes It Best-Performing Mag 7 Stock Of 2025 (MSFT),2025-05-13 15:40:26+00:00,MSFT
296,Assessing Microsoft's Performance Against Competitors In Software Industry - Microsoft (NASDAQ:MSFT),2025-05-13 15:00:56+00:00,MSFT
297,Microsoft plans to reduce workforce by 3%: report (MSFT:NASDAQ),2025-05-13 14:46:23+00:00,MSFT
298,Nasdaq 100 erases 2025 decline as tariff cuts spark tech revival,2025-05-13 14:29:42+00:00,MSFT
299,Dow Jones im Minus trotz Gesamtmarktplus – das ist der Grund,2025-05-13 13:50:39+00:00,MSFT
