,headline,date,company
220,"Market Recap: Wall Street Closes Mixed Amid Tariff Concerns and Tech Volatility on Friday, May 23, 2025",2025-05-23 18:28:53+00:00,AAPL
221,Apple Tariff Risk Grows: Analysts Say US iPhone Production Is a ‘Fairy Tale’,2025-05-23 18:22:00+00:00,AAPL
222,How much an Apple iPhone could cost if made in the US,2025-05-23 18:01:41+00:00,AAPL
223,"Elfun Trusts Exits UnitedHealth Group Inc, Impacting Portfolio by -1.79%",2025-05-23 18:01:13+00:00,AAPL
224,Tech-Paukenschlag: Jony Ive (Ex-Apple) geht zu OpenAI – das Duell um die Zukunft der Hardware,2025-05-23 17:59:00+00:00,AAPL
225,Nuclear Stocks Rally As Trump Plans To Boost Industry,2025-05-23 17:39:33+00:00,AAPL
226,Polska giełda zanurkowała po słowach Trumpa,2025-05-23 17:37:30+00:00,AAPL
227,Le borse Ue bruciano 183 miliardi dopo le minacce di Trump,2025-05-23 17:33:53+00:00,AAPL
228,US Treasuries Hold Gains as Bessent Says SLR Moves ‘Very Close’,2025-05-23 17:19:23+00:00,AAPL
229,Dollar Falls to Lowest Since 2023 as Investors Eye Trade Risks,2025-05-23 17:19:19+00:00,AAPL
230,Европейские товары в США. Вам здесь не рады,2025-05-23 17:15:06+00:00,AAPL
231,Apple Rattled As OpenAI Acquires io to Develop AI Devices,2025-05-23 17:13:26+00:00,AAPL
232,Musk And Tech Bros Are Facing The End Of The ‘Technipolar Moment’,2025-05-23 17:04:53+00:00,AAPL
233,Apple (AAPL) Faces Earnings Pressure Amid Tariff Concerns,2025-05-23 16:55:37+00:00,AAPL
234,"Trump tariff blitz on EU and Apple triggers global market chaos: Stocks sink, dollar slides, gold soars — here’s what you need to know",2025-05-23 16:53:24+00:00,AAPL
235,Apple CEO reaches out to Texas governor to amend online child-safety legislation: report,2025-05-23 16:45:54+00:00,AAPL
236,Apple (AAPL) Intensifies Opposition to Texas Age Verification Bill | AAPL Stock News,2025-05-23 16:30:16+00:00,AAPL
237,Failure Turnaround Stories: Hidden Lessons for New Entrepreneurs,2025-05-23 16:14:43+00:00,AAPL
238,Wall Street flanche aprÃ¨s les menaces de Trump contre l'UE et Apple,2025-05-23 16:13:18+00:00,AAPL
239,Геополитическая неопределенность ограничивает покупки,2025-05-23 16:11:00+00:00,AAPL
240,"Borse, crollo per i listini europei dopo le parole di Trump sui dazi (-2% per Milano)",2025-05-23 16:03:26+00:00,AAPL
241,"Top Stock Movers Now: Apple, Deckers Outdoor, Intuit, and More",2025-05-23 16:00:23+00:00,AAPL
242,Фондовый рынок США отреагировал на возможность масштабных пошлин против ЕС и Apple,2025-05-23 15:55:00+00:00,AAPL
243,Trump Suggests Tariff on Apple (AAPL) iPhones Not Made in the USA | AAPL Stock News,2025-05-23 15:47:43+00:00,AAPL
244,"Trump grozi Apple 25-procentowym cłem, jeśli nie przeniesie produkcji do USA",2025-05-23 15:46:03+00:00,AAPL
245,CAC40 : sous 7.650 après annonces 'tarifs' à 50% visant l'UE,2025-05-23 15:35:00+00:00,AAPL
246,Optimismus bei Xiaomi: Analysten prognostizieren deutliches Gewinnplus in Q1,2025-05-23 15:35:00+00:00,AAPL
247,Gold Climbs After Trump’s EU and Apple Threats Stoke Trade Fears,2025-05-23 15:33:22+00:00,AAPL
248,Apple shares tumble 4% as Trump threatens 25% tariff on iPhones made outside US,2025-05-23 15:33:09+00:00,AAPL
249,Today’s Midday Market Update: Stocks Tumble as Trade Tensions Resurface,2025-05-23 15:28:51+00:00,AAPL
250,Aktien fallen: Trump droht Europa und Apple mit hohen Zöllen,2025-05-23 15:19:16+00:00,AAPL
251,Доллар под двойным ударом: бюджетный дефицит и новые торговые угрозы Трампа,2025-05-23 15:04:00+00:00,AAPL
252,"Performance Comparison: Apple And Competitors In Technology Hardware, Storage & Peripherals Industry - Apple (NASDAQ:AAPL)",2025-05-23 15:00:42+00:00,AAPL
253,Bolsa em Wall Street em queda após Trump ameaçar a UE com novas tarifas,2025-05-23 14:59:20+00:00,AAPL
254,CAC40 : limite la casse mais Trump vise clairement l'Europe,2025-05-23 14:58:00+00:00,AAPL
255,Apple shares fall 4% after Trump threatens to impose 25% tariff. Here's why,2025-05-23 14:44:18+00:00,AAPL
256,Borse europee in calo dopo la nuova minaccia di dazi su Europa e Apple,2025-05-23 14:36:18+00:00,AAPL
257,‘Our talks going nowhere’: Donald Trump threatens to impose 50% tariff on EU imports starting June 1,2025-05-23 14:29:30+00:00,AAPL
258,U.S. Stocks Off Worst Levels But Still Sharply Lower After Trump's Tariff Threats,2025-05-23 14:25:23+00:00,AAPL
259,Aandelen dalen nu Trump Europa en Apple aanpakt met forse tarieven,2025-05-23 14:21:53+00:00,AAPL
260,Donald Trump golpea a las bolsas y el Ibex 35 con nuevos aranceles a la Unión Europea... y amenaza al iPhone de Apple,2025-05-23 14:13:38+00:00,AAPL
261,Στο κόκκινο η Wall μετά τις απειλές Τραμπ κατά ΕΕ και Apple,2025-05-23 13:57:00+00:00,AAPL
262,Apple Shares Fall on Trump Threat: 'Make iPhones in U.S. or Pay 25%',2025-05-23 13:54:31+00:00,AAPL
263,"Bursa americană, victimă sigură în lupta lui Trump cu Apple şi Uniunea Europeană. Indicele S&P 500 scade cu 1,1%, Dow Jones pierde 0,9%, iar Nasdaq Composite 1,4%",2025-05-23 13:51:58+00:00,AAPL
264,Les actions chutent alors que Trump cible l’Europe et Apple avec des tarifs douaniers élevés,2025-05-23 13:48:49+00:00,AAPL
265,"Morning Brew: Microsoft (MSFT) Wins FTC Battle, Intuit (INTU) Raises Guidance",2025-05-23 13:45:42+00:00,AAPL
266,"Wall Street opens sharply lower, Dow Falls Over 400 points after Trump's tariff threats on EU & Apple, global sell-off ensues",2025-05-23 13:45:22+00:00,AAPL
267,Wall Street arranca com Nasdaq a perder mais de 1%,2025-05-23 13:44:34+00:00,AAPL
268,"Nasdaq, S&P snap 1% at open after Trump threatens EU, Apple with fresh tariffs",2025-05-23 13:33:29+00:00,AAPL
269,"Trump’s Tariff Threat Sinks Apple Stock: A $3,500 iPhone Nightmare?",2025-05-23 13:27:57+00:00,AAPL
270,Stocks Plunge as Trump Targets Europe and Apple With Steep Tariffs,2025-05-23 13:24:02+00:00,AAPL
271,Stocks Fall as Trump Targets Europe and Apple With Steep Tariffs,2025-05-23 13:24:02+00:00,AAPL
272,"4 stocks to watch on Friday: AAPL, AMZN, BAH and CPRT (BAH:NYSE)",2025-05-23 13:21:29+00:00,AAPL
273,When do you buy the tariff dip in US stocks? When Trump tells you,2025-05-23 13:15:56+00:00,AAPL
274,Трамп грозит,2025-05-23 13:06:56+00:00,AAPL
275,Trump minaccia Apple con una tariffa del 25% se non inizierà a produrre iPhone negli Stati Uniti,2025-05-23 13:06:48+00:00,AAPL
276,"Apple Raises iPhone Trade-In Prices In China To Fend Off Huawei, Xiaomi Amid Lagging Sales - Alibaba Gr Hldgs (NYSE:BABA)",2025-05-23 13:01:14+00:00,AAPL
277,Ross Stores (ROST) Exceeds Q1 Expectations Amid Tariff Concerns,2025-05-23 13:00:19+00:00,AAPL
278,S&P 500: Trump Tariff Shock Could Trigger Sharp Selloff,2025-05-23 13:00:00+00:00,AAPL
279,"Global markets tumble after Trump announces tariffs against European Union, Apple",2025-05-23 12:59:35+00:00,AAPL
280,"Mega-Cap Tech Shows Signs of Life, but the Road Back to ATHs Is Still Long",2025-05-23 12:57:00+00:00,AAPL
281,"Futures Plunge Following Trump's Tariff Threats Against EU, Apple",2025-05-23 12:54:25+00:00,AAPL
282,Apple suppliers see red after Trump says tech giant must pay tariffs on iPhones not made in US,2025-05-23 12:47:33+00:00,AAPL
283,"Acabou a ‘colher de chá’? Trump ameaça tarifas de 50% para Europa, e bolsas caem com força",2025-05-23 12:41:30+00:00,AAPL
284,"Ibovespa futuro, dólar e notícias corporativas",2025-05-23 12:36:19+00:00,AAPL
285,"Futures Plunge After Trump Threatens 25% Tariff On Apple, 50% On Europe; Bonds & Bullion Bid",2025-05-23 12:30:46+00:00,AAPL
286,Futures Dip as Trump Targets Apple and EU With Tariff Threats,2025-05-23 12:26:39+00:00,AAPL
287,Trump threatens 25% tariffs on Apple if iPhones not US made,2025-05-23 12:25:36+00:00,AAPL
288,The EURUSD moves lower after Trump imposed 50% tariff on EU goods,2025-05-23 12:20:41+00:00,AAPL
289,Трамп предложил ввести пошлину в 50% на товары из ЕС,2025-05-23 12:19:07+00:00,AAPL
290,5 Things to Know Before the Stock Market Opens,2025-05-23 11:51:33+00:00,AAPL
291,Trump Threatens Tim Cook To Manufacture iPhones In The US Or Face 'At Least 25%' Tariffs - Hon Hai Precision (OTC:HNHAF),2025-05-23 11:51:30+00:00,AAPL
292,"Apple News+: The Good, The Bad, And Where It Goes From Here",2025-05-23 11:45:38+00:00,AAPL
293,Apple dives as Trump says tariffs must be paid on iPhones not made in US (AAPL:NASDAQ),2025-05-23 11:40:32+00:00,AAPL
294,Berkshire Hathaway’s Biggest Stocks: How The Price Charts Look Now,2025-05-23 11:11:23+00:00,AAPL
295,Wall Street Breakfast Podcast: Shared Stablecoin,2025-05-23 10:34:45+00:00,AAPL
296,Wall St falls as Trump tariff threats spark market uncertainty,2025-05-23 09:53:18+00:00,AAPL
297,"Jamie Dimon, Who Once Said Trump Was 'Right About Some Of China', Hints At Alignment With Xi Jinping Amid Washington-Beijing Tensions - Apple (NASDAQ:AAPL), JPMorgan Chase (NYSE:JPM)",2025-05-23 08:20:04+00:00,AAPL
298,"Market Watch: Stock Market Update for Friday, May 23, 2025",2025-05-23 08:02:02+00:00,AAPL
299,Falta de regulamentação das redes sociais preocupa,2025-05-23 08:00:50+00:00,AAPL
