,headline,date,company
203,Analiza 5️⃣ wykresów spółek zagranicznych – Amazon.com z mocnym odbiciem,2025-05-13 06:56:17+00:00,AMZN
204,Amazon (AMZN) Partners with FedEx for Cost-Effective Deliveries,2025-05-12 22:57:26+00:00,AMZN
205,Na Wall Street euforia po obniżce ceł przez USA i Chiny,2025-05-12 22:40:19+00:00,AMZN
206,"FedEx and Amazon (AMZN) Reach Agreement, Affecting Stock Movements | AMZN Stock News",2025-05-12 21:58:39+00:00,AMZN
207,Bolsas de NY fecham em alta com acordo entre EUA e China; Nasdaq firma ‘bull market’,2025-05-12 20:51:07+00:00,AMZN
208,US stocks close sharply higher on US China tariff news,2025-05-12 20:30:57+00:00,AMZN
209,Άλμα για τους δείκτες της Wall Street με φόντο την εκεχειρία ΗΠΑ-Κίνας,2025-05-12 20:20:00+00:00,AMZN
210,AMZN Options Activity Surges with Bullish Sentiment | AMZN Stock News,2025-05-12 19:01:00+00:00,AMZN
211,Amazon.com Inc (AMZN) Shares Up 7.63% on May 12,2025-05-12 18:06:09+00:00,AMZN
212,Amazon (AMZN) Shares Surge Amid U.S.-China Tariff Truce,2025-05-12 16:50:48+00:00,AMZN
213,"Deploy Cash And Reduce Hedges, Peak Tariff Uncertainty Is Over But Peak Economic Uncertainty Is Not",2025-05-12 16:48:18+00:00,AMZN
214,Why Goldman Sachs Sees 30% Upside in MercadoLibre Stock,2025-05-12 16:09:00+00:00,AMZN
215,Amazon.com Inc (AMZN)'s Winning Formula: Financial Metrics and Competitive Strengths,2025-05-12 16:06:17+00:00,AMZN
216,Amazon (AMZN) Rises as U.S.-China Tariff Deal Lifts E-Commerce Prospects,2025-05-12 15:56:53+00:00,AMZN
217,Chris Davis's Strategic Moves: A Closer Look at Restaurant Brands International Inc.,2025-05-12 15:02:39+00:00,AMZN
218,Investigating Amazon.com's Standing In Broadline Retail Industry Compared To Competitors - Amazon.com (NASDAQ:AMZN),2025-05-12 15:01:01+00:00,AMZN
219,Franklin Templeton Unveils New US Mega Cap ETF in Europe,2025-05-12 15:00:00+00:00,AMZN
220,"Wall: Μίνι ράλι μετά την εκεχειρία στον ""εμπορικό πόλεμο"" ΗΠΑ - Κίνας",2025-05-12 13:59:08+00:00,AMZN
221,"Apple May Hike iPhone Prices This Fall, Steering Clear Of Tariff Blame: Report - Amazon.com (NASDAQ:AMZN)",2025-05-12 13:25:22+00:00,AMZN
222,Amazon (AMZN) Boosts Progyny's Earnings with Enhanced Services | AMZN Stock News,2025-05-12 13:01:08+00:00,AMZN
223,Unlocking Intrinsic Value: Analysis of Amazon.com Inc,2025-05-12 12:09:07+00:00,AMZN
224,Why Wall Street's Doubts On Amazon Are Your Golden Opportunity (AMZN),2025-05-12 11:31:28+00:00,AMZN
225,Bullish Sign For S&P 500 Flashes With More US Stocks Shouldering Rally,2025-05-12 10:49:42+00:00,AMZN
226,1 Growth Stock Down 20% to Buy Right Now,2025-05-12 09:27:00+00:00,AMZN
227,"Apple, Amazon, Nvidia Rise In Monday Pre-Market As US, China Agree To Slash Tariffs For 90 Days In Major Trade Breakthrough: 'Neither Side Wants A Decoupling' - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ",2025-05-12 08:58:56+00:00,AMZN
228,The ‘Magnificent Seven’ are back in the stock market’s driver’s seat — but are they still a buy?,2025-05-10 11:30:00+00:00,AMZN
229,NEUBERGER BERMAN GROUP LLC Reduces Stake in Asbury Automotive Group Inc,2025-05-10 09:31:27+00:00,AMZN
230,Mercati nel Caos? Le Opportunità d’Oro Selezionate da Tom Lee,2025-05-10 05:12:44+00:00,AMZN
231,"Hopium Buying - India Ready To Cut Tariffs to 4%, Trump Floats China Tariffs At 80%, UK Not A Model",2025-05-09 17:41:31+00:00,AMZN
232,AMZN Options Activity Shows Bullish Sentiment | AMZN Stock News,2025-05-09 16:45:22+00:00,AMZN
233,Industry Comparison: Evaluating Amazon.com Against Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-09 15:00:46+00:00,AMZN
234,What Does Cramer Think of Amazon.com (AMZN)’s $100 Billion AI Bet?,2025-05-09 14:15:18+00:00,AMZN
235,"Jim Cramer on Amazon.com, Inc. (AMZN): ‘I Still Like It For The Long Haul’",2025-05-09 14:11:39+00:00,AMZN
236,Amazon (AMZN) Competition Concerns for Trade Desk Amid Market Developments | AMZN Stock News,2025-05-09 13:21:08+00:00,AMZN
237,Should You Buy AMZN Stock At $195 After Landmark U.S.–U.K. Trade Deal?,2025-05-09 12:02:06+00:00,AMZN
238,"Amazon.com, Inc. (AMZN): Among Paul Tudor Jones’ Stock Picks with Huge Upside Potential",2025-05-09 11:10:49+00:00,AMZN
239,Alphabet shares take $120 billion blow as search warnings blare,2025-05-09 09:54:30+00:00,AMZN
240,Billionaire Paul Tudor Jones’ 10 Stocks Picks with Huge Upside Potential,2025-05-09 09:52:31+00:00,AMZN
241,"Amazon.com, Inc. (AMZN): Among Billionaire Larry Robbins’ Stock Picks with Huge Upside Potential",2025-05-09 08:27:26+00:00,AMZN
242,CHARLES SCHWAB INVESTMENT MANAGEMENT INC Reduces Stake in Cracker Barrel Old Country Store Inc,2025-05-09 02:02:38+00:00,AMZN
243,"Amazon.com, Inc. (AMZN): Among Billionaire Bruce Kovner’s Stock Picks with Huge Upside Potential",2025-05-08 23:18:10+00:00,AMZN
244,Clean Energy Reports Revenue of $103.8 Million and 50.6 Million RNG Gallons Sold for the First Quarter of 2025,2025-05-08 22:00:15+00:00,AMZN
245,Με κέρδη υποδέχθηκε η Wall την εμπορική συμφωνία ΗΠΑ - Μ. Βρετανίας,2025-05-08 20:28:26+00:00,AMZN
246,Built to Stay Small: Inside the Org Charts of AI-Native Startups,2025-05-08 19:03:45+00:00,AMZN
247,Investigating Amazon.com's Standing In Broadline Retail Industry Compared To Competitors - Amazon.com (NASDAQ:AMZN),2025-05-08 15:00:56+00:00,AMZN
248,Wall: Διευρύνει τα κέρδη της με φόντο την εμπορική συμφωνία ΗΠΑ - Μ. Βρετανίας,2025-05-08 14:06:00+00:00,AMZN
249,"Marjorie Taylor Greene's Hearing Disrupted By Insider Trading Scrutiny: 'Maybe It's a Coincidence,' Says Jasmine Crockett On MTG Buying Stocks Before Trump's 90-Day Tariff Pause - Apple (NASDAQ:AAPL),",2025-05-08 10:38:43+00:00,AMZN
250,Amazon AWS: Neue Cloud-Region in Chile stärkt Lateinamerika-Präsenz,2025-05-08 09:02:00+00:00,AMZN
251,"Cathie Wood Strengthens AI Chip Holdings With Nvidia And AMD Purchases, Reduces Palantir Position By Another $38.8 Million - ARK Fintech Innovation ETF (BATS:ARKF), Advanced Micro Devices (NASDAQ:AMD)",2025-05-08 02:18:36+00:00,AMZN
252,"Amazon.com, Inc. (AMZN): Among Stocks That Will Make You Rich In 3 Years",2025-05-07 20:25:09+00:00,AMZN
253,"Is Amazon.com, Inc. (AMZN) the Best Dow Stock?",2025-05-07 19:01:12+00:00,AMZN
254,"Amazon.com, Inc. (AMZN): AI Integration and E-Commerce Strength Drive Price Target Boost",2025-05-07 17:52:24+00:00,AMZN
255,Amazon Q1: Free Cash Flow Is Concerning (NASDAQ:AMZN),2025-05-07 17:47:57+00:00,AMZN
256,"Seagate Bets On Mega-Sized, Sustainable Drives As AI Sparks Record Data Demand",2025-05-07 16:28:24+00:00,AMZN
257,3 Red-Hot Cloud Infrastructure Stocks Powering 2025 Growth,2025-05-07 16:27:00+00:00,AMZN
258,"Indian Missiles Hit Pakistan, Buying On U.S.-China Talks, Will The Fed Bow To Trump? - SPDR Gold Trust (ARCA:GLD)",2025-05-07 15:59:46+00:00,AMZN
259,Investors Bet on Broadcom’s AI Future Amid $75B+ Hyperscaler Spend,2025-05-07 15:33:00+00:00,AMZN
260,Investigating Amazon.com's Standing In Broadline Retail Industry Compared To Competitors - Amazon.com (NASDAQ:AMZN),2025-05-07 15:00:49+00:00,AMZN
261,"Amazon.com, Inc. (AMZN): Among Most Popular Stocks on Robinhood in 2025",2025-05-07 13:47:31+00:00,AMZN
262,"Amazon.com, Inc. (AMZN): Among Billionaire Louis Bacon’s Stock Picks with Huge Upside Potential",2025-05-07 13:09:16+00:00,AMZN
263,"Warren Buffett Falls Behind Nancy Pelosi In Stock Market Returns Over The Last 11 Years: Here's What Data Shows - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-07 12:54:27+00:00,AMZN
264,5 No-Brainer AI Stocks to Buy in May,2025-05-07 12:45:00+00:00,AMZN
265,"Intel, Meta Get The Headlines, But It's Uncle Sam (DOGE) Who's Bleeding Workers In 2025 - Microsoft (NASDAQ:MSFT), Alphabet (NASDAQ:GOOGL), Meta Platforms (NASDAQ:META), Tesla (NASDAQ:TSLA)",2025-05-07 12:39:14+00:00,AMZN
266,Amazon (AMZN) Impact on Marvell Tech Downplayed Amid Analyst Concerns | AMZN Stock News,2025-05-07 11:31:12+00:00,AMZN
267,Is Amazon.com (AMZN) the Most Promising Future Stock According to Hedge Funds?,2025-05-07 11:25:04+00:00,AMZN
268,Amazon (AMZN) Subsidiary Zoox Recalls Robotaxis After Las Vegas Collision | AMZN Stock News,2025-05-07 11:16:59+00:00,AMZN
269,Amazon's Zoox Initiates Recall While Expanding Robotaxi Production,2025-05-07 10:57:18+00:00,AMZN
270,"Amazon's Zoox To Open New California Factory, Scale Robotaxi Fleet Ahead Of Public Launch In Las Vegas And San Francisco - Alphabet (NASDAQ:GOOG), Amazon.com (NASDAQ:AMZN)",2025-05-07 09:55:53+00:00,AMZN
271,"Jeff Bezos-Backed Perplexity AI Outperforms Apple's Siri And ChatGPT In iOS Voice Assistant Comparison, CEO Aravind Srinivas Says - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-07 09:44:03+00:00,AMZN
272,"Amazon Unveils Revolutionary Robot 'Vulcan' With Sense Of Touch To Handle 75% Of The Warehouse Items: 'People Will Always Be Part Of The Equation' - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-07 09:18:30+00:00,AMZN
273,"Amazon Acquires $84.4 Million Stake In AMD Amid AI Chip Expansion, Export Controls - Advanced Micro Devices (NASDAQ:AMD), Amazon.com (NASDAQ:AMZN)",2025-05-07 06:12:17+00:00,AMZN
274,AMZN Analysts to Hold Key Discussions in Upcoming Conference Call | AMZN Stock News,2025-05-06 22:30:25+00:00,AMZN
275,Insights from AMZN Discussed in Recent Analyst Conference Call | AMZN Stock News,2025-05-06 22:15:44+00:00,AMZN
276,Unpacking the Latest Options Trading Trends in Amazon.com - Amazon.com (NASDAQ:AMZN),2025-05-06 20:01:46+00:00,AMZN
277,Amazon (AMZN) Enhances Customer Engagement Through AI-Driven Personalization | AMZN Stock News,2025-05-06 19:00:50+00:00,AMZN
278,"BlackRock, Inc. Reduces Stake in ScanSource Inc: A Detailed Analysis",2025-05-06 16:38:33+00:00,AMZN
279,"BlackRock, Inc.'s Strategic Acquisition of Dime Community Bancshares Inc Shares",2025-05-06 16:36:49+00:00,AMZN
280,"BlackRock, Inc. Reduces Stake in PRA Group Inc.",2025-05-06 16:35:57+00:00,AMZN
281,"BlackRock, Inc. Expands Holdings in Petroleo Brasileiro SA Petrobras",2025-05-06 16:23:30+00:00,AMZN
282,"BlackRock, Inc. Reduces Stake in Cinemark Holdings Inc.",2025-05-06 16:22:47+00:00,AMZN
283,"BlackRock, Inc. Reduces Stake in Tandem Diabetes Care Inc",2025-05-06 16:21:57+00:00,AMZN
284,"BlackRock, Inc. Reduces Stake in Core Laboratories Inc",2025-05-06 16:20:59+00:00,AMZN
285,"BlackRock, Inc. Reduces Stake in DXP Enterprises Inc",2025-05-06 16:20:13+00:00,AMZN
286,"BlackRock, Inc. Reduces Stake in NextDecade Corp: Analyzing the Implications",2025-05-06 16:19:23+00:00,AMZN
287,"BlackRock, Inc. Reduces Stake in Constellium SE: A Strategic Portfolio Adjustment",2025-05-06 16:15:39+00:00,AMZN
288,"BlackRock, Inc. Reduces Stake in Tompkins Financial Corp",2025-05-06 16:14:48+00:00,AMZN
289,"BlackRock, Inc. Significantly Reduces Stake in CarParts.com Inc",2025-05-06 16:12:29+00:00,AMZN
290,"BlackRock, Inc. Acquires Significant Stake in Alamos Gold Inc.",2025-05-06 16:10:17+00:00,AMZN
291,"BlackRock, Inc. Reduces Stake in CyberArk Software Ltd",2025-05-06 16:02:47+00:00,AMZN
292,"BlackRock, Inc. Increases Stake in Pan American Silver Corp",2025-05-06 16:01:43+00:00,AMZN
293,"BlackRock, Inc. Reduces Holdings in Algoma Steel Group Inc.",2025-05-06 15:57:52+00:00,AMZN
294,"BlackRock, Inc. Reduces Stake in Dycom Industries Inc.",2025-05-06 15:57:07+00:00,AMZN
295,"BlackRock, Inc. Expands Holdings in Barrick Gold Corp with Significant Share Acquisition",2025-05-06 15:55:35+00:00,AMZN
296,"BlackRock, Inc.'s Strategic Acquisition of Teck Resources Ltd Shares",2025-05-06 15:54:01+00:00,AMZN
297,"BlackRock, Inc. Expands Holdings in Koninklijke Philips NV with Significant Share Acquisition",2025-05-06 15:52:34+00:00,AMZN
298,"BlackRock, Inc. Reduces Stake in Fabrinet: A Strategic Portfolio Adjustment",2025-05-06 15:47:32+00:00,AMZN
299,"BlackRock, Inc. Acquires Significant Stake in B2Gold Corp",2025-05-06 15:45:23+00:00,AMZN
